Index,LCOA,Latitude,Longitude,Production,Max_capacity,Electricity_Cost_Frac
63_60_1000000.0,451.89,63,60,1000000,0.012126638,0.490968846
63_61_1000000.0,457.44,63,61,1000000,0.031950439,0.50384259
63_62_1000000.0,446.68,63,62,1000000,0.043975105,0.503040994
63_63_1000000.0,438.97,63,63,1000000,0.056272307,0.506884944
63_64_1000000.0,431.43,63,64,1000000,0.042036967,0.506471511
63_65_1000000.0,406.53,63,65,1000000,0.025002177,0.502790214
63_66_1000000.0,404.52,63,66,1000000,0.012542253,0.506992646
63_67_1000000.0,408.29,63,67,1000000,0.038918933,0.509979089
63_68_1000000.0,407.56,63,68,1000000,0.058079991,0.505901381
63_69_1000000.0,411.42,63,69,1000000,0.043096187,0.506918175
63_70_1000000.0,377.16,63,70,1000000,0.03624797,0.493676466
63_71_1000000.0,348.97,63,71,1000000,0.004788236,0.485831167
63_72_1000000.0,342.67,63,72,1000000,0.022285188,0.481958506
63_73_1000000.0,336.28,63,73,1000000,0.012177604,0.484270996
63_74_1000000.0,319.86,63,74,1000000,0.023438431,0.47851845
63_75_1000000.0,306.4,63,75,1000000,0.051224207,0.471140984
63_76_1000000.0,314.76,63,76,1000000,0.051174272,0.476088896
63_77_1000000.0,320.57,63,77,1000000,0.072094138,0.478897524
63_78_1000000.0,319.98,63,78,1000000,0.038757455,0.479211325
63_79_1000000.0,319.92,63,79,1000000,0.045831494,0.479125251
63_80_1000000.0,354.57,63,80,1000000,0.07221499,0.492532285
63_81_1000000.0,387.82,63,81,1000000,0.070277348,0.506473118
63_82_1000000.0,402.24,63,82,1000000,0.061870013,0.50786231
63_83_1000000.0,409.19,63,83,1000000,0.060364583,0.505706579
63_84_1000000.0,407.43,63,84,1000000,0.012910543,0.507708562
63_85_1000000.0,398.04,63,85,1000000,0.060897313,0.50467586
63_86_1000000.0,410.72,63,86,1000000,0.061800232,0.506382592
63_87_1000000.0,406.47,63,87,1000000,0.045661501,0.502155211
63_88_1000000.0,399.1,63,88,1000000,0.04594489,0.50135452
63_89_1000000.0,368.12,63,89,1000000,0.06016888,0.493720714
63_90_1000000.0,324.63,63,90,1000000,0.084995001,0.469735176
63_91_1000000.0,309.61,63,91,1000000,0.088641466,0.467033707
63_92_1000000.0,321.31,63,92,1000000,0.084991078,0.465884377
63_93_1000000.0,326.6,63,93,1000000,0.108632912,0.468583269
63_94_1000000.0,408.64,63,94,1000000,0.095997743,0.473793085
63_95_1000000.0,477,63,95,1000000,0.077890208,0.463257782
63_96_1000000.0,507.4,63,96,1000000,0.107316827,0.424869535
63_97_1000000.0,478.05,63,97,1000000,0.076701696,0.484361645
63_98_1000000.0,507.43,63,98,1000000,0.096537373,0.443422824
63_99_1000000.0,577.19,63,99,1000000,0.072805713,0.456244159
63_100_1000000.0,572.08,63,100,1000000,0.079234369,0.439316646
63_101_1000000.0,531.81,63,101,1000000,0.070834404,0.472895063
63_102_1000000.0,532.68,63,102,1000000,0.074617031,0.451396547
63_103_1000000.0,513.61,63,103,1000000,0.081414734,0.452321352
63_104_1000000.0,504.59,63,104,1000000,0.076466649,0.46190848
63_105_1000000.0,455.41,63,105,1000000,0.079071153,0.487110335
63_106_1000000.0,453.86,63,106,1000000,0.080261701,0.475906719
63_107_1000000.0,463.01,63,107,1000000,0.069007997,0.488012823
63_108_1000000.0,474.42,63,108,1000000,0.070042638,0.469002442
63_109_1000000.0,443.49,63,109,1000000,0.06675848,0.455412432
63_110_1000000.0,441.97,63,110,1000000,0.000762449,0.445771267
63_111_1000000.0,463.08,63,111,1000000,0.028457224,0.448717593
63_112_1000000.0,463.18,63,112,1000000,0.060222676,0.439495405
63_113_1000000.0,463.9,63,113,1000000,0.099708732,0.437372872
63_114_1000000.0,454.05,63,114,1000000,0.107976864,0.435187931
63_115_1000000.0,459.2,63,115,1000000,0.107358758,0.427959069
63_116_1000000.0,454.14,63,116,1000000,0.10895955,0.4325431
63_117_1000000.0,463,63,117,1000000,0.094423613,0.449685329
63_118_1000000.0,473.34,63,118,1000000,0.080206722,0.468444935
63_119_1000000.0,447.62,63,119,1000000,0.035727198,0.446178616
63_120_1000000.0,448.39,63,120,1000000,0.102202377,0.44462702
63_121_1000000.0,454.74,63,121,1000000,0.096678093,0.45407772
63_122_1000000.0,447.78,63,122,1000000,0.072043339,0.448610128
63_123_1000000.0,451.03,63,123,1000000,0.080420088,0.459489975
63_124_1000000.0,452.08,63,124,1000000,0.104003165,0.46718163
63_125_1000000.0,457.09,63,125,1000000,0.100348385,0.469951112
63_126_1000000.0,465.1,63,126,1000000,0.084830778,0.47627048
63_127_1000000.0,483.66,63,127,1000000,0.061995143,0.467262651
63_128_1000000.0,497.51,63,128,1000000,0.077164446,0.453862117
63_129_1000000.0,520.2,63,129,1000000,0.053944732,0.4680008
63_130_1000000.0,650.58,63,130,1000000,0.060190981,0.442299387
63_131_1000000.0,645.1,63,131,1000000,0.05351935,0.445096994
63_132_1000000.0,688.71,63,132,1000000,0.045213796,0.471700742
63_133_1000000.0,758,63,133,1000000,0.149875779,0.377862919
63_134_1000000.0,745.76,63,134,1000000,0.177089896,0.352721987
63_135_1000000.0,753.35,63,135,1000000,0.235305529,0.353959699
63_136_1000000.0,749.75,63,136,1000000,0.253240815,0.335835504
63_137_1000000.0,749.93,63,137,1000000,0.242405883,0.32463621
63_138_1000000.0,722.73,63,138,1000000,0.247124605,0.339079121
63_139_1000000.0,699.48,63,139,1000000,0.274179644,0.338315125
63_140_1000000.0,695.87,63,140,1000000,0.285627159,0.358423906
63_141_1000000.0,705.21,63,141,1000000,0.425904197,0.354782629
63_142_1000000.0,713.07,63,142,1000000,0.453937111,0.352856367
63_143_1000000.0,732.73,63,143,1000000,0.464935163,0.364521614
63_144_1000000.0,741.84,63,144,1000000,0.256825316,0.365217517
63_145_1000000.0,718.43,63,145,1000000,0.419427008,0.360365315
63_146_1000000.0,531.37,63,146,1000000,0.179050895,0.492521647
63_147_1000000.0,625.31,63,147,1000000,0.153989043,0.459209438
63_148_1000000.0,747.46,63,148,1000000,0.392354691,0.340755534
63_149_1000000.0,732.87,63,149,1000000,0.309481003,0.401174505
63_150_1000000.0,709.49,63,150,1000000,0.318387987,0.379853145
63_151_1000000.0,656.7,63,151,1000000,0.106683456,0.494901169
63_152_1000000.0,611.96,63,152,1000000,0.084920074,0.499531127
63_153_1000000.0,542.61,63,153,1000000,0.09356936,0.488201969
63_154_1000000.0,694.59,63,154,1000000,0.31119816,0.346367496
63_155_1000000.0,782.05,63,155,1000000,0.405377384,0.362151334
63_156_1000000.0,508.46,63,156,1000000,0.174256509,0.480825891
63_157_1000000.0,654.34,63,157,1000000,0.165677445,0.419555173
63_158_1000000.0,587.2,63,158,1000000,0.133353125,0.494218964
63_159_1000000.0,484.96,63,159,1000000,0.239272286,0.456899696
63_160_1000000.0,435.99,63,160,1000000,0.308826204,0.455073296
63_161_1000000.0,397.42,63,161,1000000,0.250327011,0.475626473
63_162_1000000.0,383.46,63,162,1000000,0.228952668,0.481850322
63_163_1000000.0,425.64,63,163,1000000,0.803154211,0.485132623
63_164_1000000.0,440.01,63,164,1000000,0.70503165,0.489516904
63_165_1000000.0,480.74,63,165,1000000,0.944010389,0.446458933
63_166_1000000.0,449.32,63,166,1000000,0.640655413,0.458260026
63_167_1000000.0,389.57,63,167,1000000,0.554045107,0.455609619
63_168_1000000.0,370.14,63,168,1000000,0.398221098,0.474116743
63_169_1000000.0,390.52,63,169,1000000,0.348355236,0.474175816
63_170_1000000.0,465.41,63,170,1000000,0.202126822,0.482749563
63_171_1000000.0,521.37,63,171,1000000,0.239110861,0.422634596
63_172_1000000.0,464.3,63,172,1000000,0.209965649,0.480507172
63_173_1000000.0,463.37,63,173,1000000,0.211415286,0.481709959
63_174_1000000.0,470.33,63,174,1000000,0.194681392,0.484171984
63_175_1000000.0,429.02,63,175,1000000,0.204812918,0.478918791
63_176_1000000.0,461.17,63,176,1000000,0.192896988,0.483916692
63_177_1000000.0,428.36,63,177,1000000,0.167893304,0.481343864
63_178_1000000.0,381.04,63,178,1000000,0.160600046,0.473038351
63_179_1000000.0,354.26,63,179,1000000,0.114290203,0.461835339
64_-160_1000000.0,426.37,64,-160,1000000,0.111115991,0.498545382
64_-159_1000000.0,441,64,-159,1000000,0.050218789,0.506581583
64_-158_1000000.0,443.78,64,-158,1000000,0.035590779,0.511291288
64_-157_1000000.0,432.1,64,-157,1000000,0.050967048,0.503830408
64_-156_1000000.0,444.83,64,-156,1000000,0.084909736,0.503246765
64_-155_1000000.0,510.06,64,-155,1000000,0.074654882,0.463329672
64_-154_1000000.0,573.62,64,-154,1000000,0.055681258,0.457311287
64_-153_1000000.0,534.41,64,-153,1000000,0.088772256,0.474709665
64_-152_1000000.0,457.67,64,-152,1000000,0.062667708,0.50007378
64_-151_1000000.0,466.42,64,-151,1000000,0.051319832,0.497548728
64_-150_1000000.0,571.59,64,-150,1000000,0.046853153,0.459549749
64_-149_1000000.0,556.45,64,-149,1000000,0.076194518,0.456566804
64_-148_1000000.0,620.61,64,-148,1000000,0.081073979,0.477851053
64_-147_1000000.0,897.86,64,-147,1000000,0.059740897,0.441746576
64_-146_1000000.0,628.04,64,-146,1000000,0.069043015,0.48838779
64_-145_1000000.0,511.12,64,-145,1000000,0.086735862,0.456196186
64_-144_1000000.0,510.63,64,-144,1000000,0.106483946,0.462558269
64_-143_1000000.0,909.42,64,-143,1000000,0.263150382,0.268645704
64_-142_1000000.0,909.72,64,-142,1000000,0.171940869,0.26270914
64_-141_1000000.0,780.65,64,-141,1000000,0.053111863,0.438991461
64_-140_1000000.0,903.76,64,-140,1000000,0.21216224,0.269342035
64_-139_1000000.0,915.19,64,-139,1000000,0.21375623,0.263188094
64_-138_1000000.0,919.62,64,-138,1000000,0.195334473,0.292184774
64_-137_1000000.0,881.64,64,-137,1000000,0.29765666,0.280109805
64_-136_1000000.0,915.52,64,-136,1000000,0.279963024,0.265176517
64_-135_1000000.0,885.03,64,-135,1000000,0.24936338,0.271685221
64_-134_1000000.0,925.86,64,-134,1000000,0.252055879,0.26271409
64_-133_1000000.0,923.89,64,-133,1000000,0.263118581,0.261275437
64_-132_1000000.0,892.21,64,-132,1000000,0.328111193,0.267316658
64_-131_1000000.0,887.47,64,-131,1000000,0.46443845,0.268187106
64_-130_1000000.0,891.98,64,-130,1000000,0.472315415,0.269188346
64_-129_1000000.0,782.27,64,-129,1000000,0.090140257,0.456375923
64_-128_1000000.0,873.79,64,-128,1000000,0.112639523,0.267061239
64_-127_1000000.0,851.53,64,-127,1000000,0.056424447,0.306139155
64_-126_1000000.0,898.31,64,-126,1000000,0.103132742,0.295452731
64_-125_1000000.0,850.54,64,-125,1000000,0.115409252,0.31997566
64_-124_1000000.0,581.63,64,-124,1000000,0.058023953,0.498126047
64_-123_1000000.0,561.68,64,-123,1000000,0.061482994,0.486617628
64_-122_1000000.0,426.5,64,-122,1000000,0.078556975,0.476743895
64_-121_1000000.0,432.41,64,-121,1000000,0.074119681,0.481934529
64_-120_1000000.0,420.83,64,-120,1000000,0.082593424,0.47404592
64_-119_1000000.0,471.66,64,-119,1000000,0.056792603,0.496699089
64_-118_1000000.0,443.48,64,-118,1000000,0.079502517,0.490093118
64_-117_1000000.0,431.47,64,-117,1000000,0.063442575,0.485677555
64_-116_1000000.0,410.33,64,-116,1000000,0.068224409,0.487131088
64_-115_1000000.0,404.21,64,-115,1000000,0.079855299,0.495617819
64_-114_1000000.0,392.38,64,-114,1000000,0.10925301,0.485958585
64_-113_1000000.0,357.23,64,-113,1000000,0.15627733,0.480704045
64_-112_1000000.0,352.98,64,-112,1000000,0.185027855,0.479415999
64_-111_1000000.0,360.44,64,-111,1000000,0.153661196,0.477257456
64_-110_1000000.0,356.83,64,-110,1000000,0.162972548,0.478886027
64_-109_1000000.0,353.64,64,-109,1000000,0.158564336,0.477682393
64_-108_1000000.0,325.04,64,-108,1000000,0.162143797,0.46752529
64_-107_1000000.0,320.36,64,-107,1000000,0.139892318,0.467746561
64_-106_1000000.0,324.44,64,-106,1000000,0.149111286,0.468491475
64_-105_1000000.0,314.2,64,-105,1000000,0.063882685,0.462293266
64_-104_1000000.0,325.08,64,-104,1000000,0.036060836,0.467481779
64_-103_1000000.0,328.55,64,-103,1000000,0.045089522,0.46557194
64_-102_1000000.0,322.33,64,-102,1000000,0.133131407,0.466066584
64_-101_1000000.0,304.12,64,-101,1000000,0.172489456,0.454494293
64_-100_1000000.0,313.43,64,-100,1000000,0.149621764,0.455020013
64_-99_1000000.0,304.12,64,-99,1000000,0.117572524,0.4489086
64_-98_1000000.0,297.23,64,-98,1000000,0.091966821,0.453703084
64_-97_1000000.0,305.76,64,-97,1000000,0.118239158,0.460870251
64_-96_1000000.0,322.16,64,-96,1000000,0.126736525,0.46868577
64_-95_1000000.0,329.39,64,-95,1000000,0.075755373,0.465479836
64_-94_1000000.0,336.48,64,-94,1000000,0.09163814,0.468308996
64_-93_1000000.0,337.86,64,-93,1000000,0.081840126,0.464848575
64_-92_1000000.0,335.87,64,-92,1000000,0.085913539,0.461582315
64_-91_1000000.0,332.4,64,-91,1000000,0.095249988,0.463180405
64_-90_1000000.0,351.63,64,-90,1000000,0.082861657,0.467183477
64_-86_1000000.0,332.59,64,-86,1000000,0.04368513,0.468276442
64_-85_1000000.0,335.55,64,-85,1000000,0.076188817,0.467567022
64_-84_1000000.0,336.58,64,-84,1000000,0.074099499,0.465090002
64_-83_1000000.0,347.65,64,-83,1000000,0.040736469,0.455317158
64_-82_1000000.0,336.24,64,-82,1000000,0.056910595,0.460887279
64_-78_1000000.0,328.93,64,-78,1000000,0.013828892,0.457596759
64_-72_1000000.0,375.5,64,-72,1000000,0.093844793,0.476907357
64_-71_1000000.0,360.98,64,-71,1000000,0.096950818,0.480042626
64_-70_1000000.0,379.28,64,-70,1000000,0.093677256,0.476774057
64_-69_1000000.0,386.83,64,-69,1000000,0.080028201,0.476451632
64_-68_1000000.0,358.54,64,-68,1000000,0.101247109,0.466109646
64_-67_1000000.0,356.33,64,-67,1000000,0.145052355,0.46698536
64_-66_1000000.0,393.66,64,-66,1000000,0.462826876,0.40009159
64_-65_1000000.0,463.83,64,-65,1000000,0.199850789,0.455098704
64_-51_1000000.0,780.43,64,-51,1000000,0.088278231,0.463813444
64_-50_1000000.0,779.5,64,-50,1000000,0.074999776,0.436924988
64_-49_1000000.0,289.11,64,-49,1000000,0.018769102,0.451386937
64_-48_1000000.0,273.5,64,-48,1000000,0,0.445631326
64_-47_1000000.0,277.52,64,-47,1000000,0,0.443362464
64_-46_1000000.0,282.99,64,-46,1000000,0,0.431963001
64_-45_1000000.0,276.12,64,-45,1000000,0,0.434667651
64_-44_1000000.0,256.02,64,-44,1000000,0,0.441411657
64_-43_1000000.0,281.67,64,-43,1000000,0,0.437432117
64_-42_1000000.0,390.42,64,-42,1000000,0.014588343,0.43918358
64_-41_1000000.0,471.38,64,-41,1000000,0.04748282,0.422962662
64_-22_1000000.0,386.06,64,-22,1000000,0.028226356,0.46189762
64_-21_1000000.0,444.99,64,-21,1000000,0.063259256,0.484908308
64_-20_1000000.0,441.63,64,-20,1000000,0.145969034,0.488228337
64_-19_1000000.0,401.88,64,-19,1000000,0.223564869,0.469000098
64_-18_1000000.0,448.08,64,-18,1000000,0.071584467,0.48560469
64_-17_1000000.0,534.67,64,-17,1000000,0.034849967,0.482500077
64_11_1000000.0,505.3,64,11,1000000,0.05098481,0.483095599
64_12_1000000.0,468.88,64,12,1000000,0.072309915,0.494336719
64_13_1000000.0,422.47,64,13,1000000,0.03422058,0.482664509
64_14_1000000.0,443.26,64,14,1000000,0.054036175,0.481780049
64_15_1000000.0,461.57,64,15,1000000,0.039839369,0.496573917
64_16_1000000.0,469.3,64,16,1000000,0.03899317,0.509921819
64_17_1000000.0,440.37,64,17,1000000,0.05500544,0.494912171
64_18_1000000.0,417.91,64,18,1000000,0.038598702,0.497853563
64_19_1000000.0,413.34,64,19,1000000,0.033840806,0.490958643
64_20_1000000.0,399.36,64,20,1000000,0.030331908,0.494303233
64_24_1000000.0,426.38,64,24,1000000,0.048608397,0.48539591
64_25_1000000.0,429.05,64,25,1000000,0.054303758,0.490352156
64_26_1000000.0,427.65,64,26,1000000,0.057868203,0.491359429
64_27_1000000.0,416.79,64,27,1000000,0.057063721,0.493098414
64_28_1000000.0,422.52,64,28,1000000,0.054058168,0.500146927
64_29_1000000.0,433.31,64,29,1000000,0.056806307,0.504910103
64_30_1000000.0,429.55,64,30,1000000,0.058760813,0.502442383
64_31_1000000.0,423.9,64,31,1000000,0.062937646,0.504232168
64_32_1000000.0,430.27,64,32,1000000,0.065013661,0.506418846
64_33_1000000.0,430.39,64,33,1000000,0.055558863,0.506689827
64_34_1000000.0,429.21,64,34,1000000,0.054712971,0.505652569
64_35_1000000.0,404.03,64,35,1000000,0.035724558,0.503925182
64_36_1000000.0,394.07,64,36,1000000,0.031494046,0.498453296
64_39_1000000.0,422.52,64,39,1000000,0.031431882,0.509298136
64_40_1000000.0,435.27,64,40,1000000,0.028327982,0.512223276
64_41_1000000.0,438.95,64,41,1000000,0.01711888,0.511540281
64_42_1000000.0,439.54,64,42,1000000,0.019298729,0.511726495
64_43_1000000.0,431.03,64,43,1000000,0.019679233,0.507248355
64_44_1000000.0,437.18,64,44,1000000,0.019349392,0.508820837
64_45_1000000.0,439.19,64,45,1000000,0.018628509,0.512286681
64_46_1000000.0,421.58,64,46,1000000,0.008025454,0.509826089
64_47_1000000.0,438.5,64,47,1000000,0.009395919,0.514478483
64_48_1000000.0,432.45,64,48,1000000,0.011930836,0.514448475
64_49_1000000.0,437.31,64,49,1000000,0.034434272,0.511428609
64_50_1000000.0,437.57,64,50,1000000,0.014659158,0.514206276
64_51_1000000.0,448.08,64,51,1000000,0.011451988,0.517058274
64_52_1000000.0,433.93,64,52,1000000,0.008249882,0.514770168
64_53_1000000.0,435.76,64,53,1000000,0.022541478,0.514710497
64_54_1000000.0,447.23,64,54,1000000,0.031305263,0.519135151
64_55_1000000.0,423.57,64,55,1000000,0.056686956,0.51260554
64_56_1000000.0,429.33,64,56,1000000,0.061303837,0.515920188
64_57_1000000.0,436.94,64,57,1000000,0.047162363,0.518265795
64_58_1000000.0,421.86,64,58,1000000,0.029529859,0.510429021
64_59_1000000.0,521.74,64,59,1000000,0.02286164,0.485138773
64_60_1000000.0,542.92,64,60,1000000,0.001361063,0.461475846
64_61_1000000.0,540.37,64,61,1000000,0.037698431,0.473268885
64_62_1000000.0,465.2,64,62,1000000,0.057563952,0.50620736
64_63_1000000.0,410.18,64,63,1000000,0.065852189,0.497452508
64_64_1000000.0,413.86,64,64,1000000,0.060582981,0.492751546
64_65_1000000.0,381.42,64,65,1000000,0.038841144,0.489884658
64_66_1000000.0,380.97,64,66,1000000,0.027308843,0.495306417
64_67_1000000.0,410.46,64,67,1000000,0.057327987,0.508407827
64_68_1000000.0,357.46,64,68,1000000,0.056596811,0.486316939
64_69_1000000.0,388.79,64,69,1000000,0.053348064,0.495882119
64_70_1000000.0,342.16,64,70,1000000,0.055750916,0.476237562
64_71_1000000.0,313.69,64,71,1000000,0.047468356,0.457092089
64_72_1000000.0,302.03,64,72,1000000,0.05308734,0.449763547
64_73_1000000.0,301.29,64,73,1000000,0.057199965,0.454428332
64_74_1000000.0,297.9,64,74,1000000,0.065379097,0.45981103
64_75_1000000.0,302.63,64,75,1000000,0.078772384,0.462519061
64_76_1000000.0,307.53,64,76,1000000,0.069280387,0.467098241
64_77_1000000.0,305.76,64,77,1000000,0.056477949,0.46695414
64_78_1000000.0,316.58,64,78,1000000,0.057373825,0.474728367
64_79_1000000.0,313.23,64,79,1000000,0.023190566,0.471371288
64_80_1000000.0,325.18,64,80,1000000,0.059084561,0.472786002
64_81_1000000.0,330.73,64,81,1000000,0.079624862,0.475830976
64_82_1000000.0,353.15,64,82,1000000,0.075981383,0.486527694
64_83_1000000.0,353.55,64,83,1000000,0.076746305,0.486062272
64_84_1000000.0,355.55,64,84,1000000,0.083463803,0.486133562
64_85_1000000.0,338.63,64,85,1000000,0.082497632,0.481487287
64_86_1000000.0,322.05,64,86,1000000,0.07326658,0.471591815
64_87_1000000.0,331.66,64,87,1000000,0.068045877,0.470731215
64_88_1000000.0,322.1,64,88,1000000,0.084746478,0.461798822
64_89_1000000.0,312.19,64,89,1000000,0.09604034,0.452142084
64_90_1000000.0,340.16,64,90,1000000,0.087072701,0.468074957
64_91_1000000.0,350.09,64,91,1000000,0.080750962,0.460412728
64_92_1000000.0,349.33,64,92,1000000,0.091119837,0.450457976
64_93_1000000.0,382.63,64,93,1000000,0.088182329,0.45026759
64_94_1000000.0,412.45,64,94,1000000,0.084132968,0.448489052
64_95_1000000.0,509.17,64,95,1000000,0.075051163,0.437299116
64_96_1000000.0,619.56,64,96,1000000,0.066112885,0.441580218
64_97_1000000.0,675.59,64,97,1000000,0.069978944,0.418565528
64_98_1000000.0,813.95,64,98,1000000,0.042826375,0.503272056
64_99_1000000.0,581.14,64,99,1000000,0.067802254,0.45047778
64_100_1000000.0,605.28,64,100,1000000,0.065768817,0.443827388
64_101_1000000.0,582.02,64,101,1000000,0.064297084,0.454393636
64_102_1000000.0,516.93,64,102,1000000,0.077538375,0.443297753
64_103_1000000.0,570.69,64,103,1000000,0.067149617,0.449343504
64_104_1000000.0,542.54,64,104,1000000,0.062496998,0.475475332
64_105_1000000.0,591.73,64,105,1000000,0.051734987,0.493692737
64_106_1000000.0,706.18,64,106,1000000,0.056304198,0.43389623
64_107_1000000.0,658.99,64,107,1000000,0.054435823,0.448417649
64_108_1000000.0,500.42,64,108,1000000,0.066028663,0.502599792
64_109_1000000.0,477.7,64,109,1000000,0.041317884,0.466657365
64_110_1000000.0,503.08,64,110,1000000,0.03763571,0.49352579
64_111_1000000.0,467.11,64,111,1000000,0.098335862,0.453913128
64_112_1000000.0,463.08,64,112,1000000,0.10061721,0.450843048
64_113_1000000.0,460.85,64,113,1000000,0.102561822,0.45149806
64_114_1000000.0,451.76,64,114,1000000,0.079123312,0.442667693
64_115_1000000.0,462.1,64,115,1000000,0.022206075,0.447256602
64_116_1000000.0,476.24,64,116,1000000,0.073891705,0.463460804
64_117_1000000.0,504.17,64,117,1000000,0.067007106,0.487489956
64_118_1000000.0,493.96,64,118,1000000,0.072453623,0.485506504
64_119_1000000.0,493.39,64,119,1000000,0.075183061,0.481264984
64_120_1000000.0,487.88,64,120,1000000,0.077753477,0.48110682
64_121_1000000.0,490.89,64,121,1000000,0.076440819,0.49516606
64_122_1000000.0,473.27,64,122,1000000,0.090826248,0.485893809
64_123_1000000.0,475.87,64,123,1000000,0.079661277,0.480331585
64_124_1000000.0,488.06,64,124,1000000,0.062759647,0.476004143
64_125_1000000.0,470.67,64,125,1000000,0.071486364,0.491037157
64_126_1000000.0,463,64,126,1000000,0.054814096,0.495648929
64_127_1000000.0,483.54,64,127,1000000,0.054501227,0.460590145
64_128_1000000.0,574.01,64,128,1000000,0.059880983,0.422511042
64_129_1000000.0,855.36,64,129,1000000,0.066768767,0.383001838
64_130_1000000.0,862.85,64,130,1000000,0.224754541,0.311847646
64_131_1000000.0,851.7,64,131,1000000,0.170800202,0.304352517
64_132_1000000.0,838.36,64,132,1000000,0.019144244,0.297152021
64_133_1000000.0,823.44,64,133,1000000,0.274534313,0.298502564
64_134_1000000.0,778.57,64,134,1000000,0.118426086,0.442805033
64_135_1000000.0,676.87,64,135,1000000,0.11092171,0.427953418
64_136_1000000.0,781.37,64,136,1000000,0.10614721,0.444222404
64_137_1000000.0,803.19,64,137,1000000,0.385799254,0.307864953
64_138_1000000.0,802.6,64,138,1000000,0.398944218,0.316265259
64_139_1000000.0,642.3,64,139,1000000,0.09103352,0.498936965
64_140_1000000.0,697.68,64,140,1000000,0.134623462,0.444524861
64_141_1000000.0,798.45,64,141,1000000,0.442254513,0.309733809
64_142_1000000.0,794.76,64,142,1000000,0.374492551,0.310779494
64_143_1000000.0,797.11,64,143,1000000,0.397789738,0.301760232
64_144_1000000.0,801.71,64,144,1000000,0.363303327,0.297782821
64_145_1000000.0,851.43,64,145,1000000,0.266601875,0.340807263
64_146_1000000.0,843.23,64,146,1000000,0.440611407,0.334253659
64_147_1000000.0,720.12,64,147,1000000,0.197479149,0.372526862
64_148_1000000.0,821,64,148,1000000,0.41425988,0.316315439
64_149_1000000.0,836.87,64,149,1000000,0.410970727,0.330925384
64_150_1000000.0,726.42,64,150,1000000,0.14317817,0.417168543
64_151_1000000.0,727.66,64,151,1000000,0.082582569,0.4740247
64_152_1000000.0,551.37,64,152,1000000,0.103529376,0.504346901
64_153_1000000.0,544.98,64,153,1000000,0.077783081,0.498107783
64_154_1000000.0,828.04,64,154,1000000,0.138988525,0.358753964
64_155_1000000.0,903.35,64,155,1000000,0.300621774,0.320735752
64_156_1000000.0,712.52,64,156,1000000,0.108185035,0.435718424
64_157_1000000.0,715.18,64,157,1000000,0.133230459,0.436391589
64_158_1000000.0,683.49,64,158,1000000,0.109389376,0.464401485
64_159_1000000.0,701.85,64,159,1000000,0.101631948,0.492293823
64_160_1000000.0,599.62,64,160,1000000,0.141001861,0.46399641
64_161_1000000.0,514.39,64,161,1000000,0.159121961,0.491775377
64_162_1000000.0,452.58,64,162,1000000,0.192016826,0.473225705
64_163_1000000.0,457.51,64,163,1000000,0.219869408,0.458964563
64_164_1000000.0,535.14,64,164,1000000,0.158403649,0.496861758
64_165_1000000.0,590.99,64,165,1000000,0.158977976,0.491274952
64_166_1000000.0,622.27,64,166,1000000,0.278271769,0.385067497
64_167_1000000.0,479.29,64,167,1000000,0.193936585,0.494066734
64_168_1000000.0,394.8,64,168,1000000,0.228943352,0.470712721
64_169_1000000.0,385.6,64,169,1000000,0.237717278,0.455598365
64_170_1000000.0,409.28,64,170,1000000,0.210902827,0.471236424
64_171_1000000.0,481.97,64,171,1000000,0.180843153,0.473925165
64_172_1000000.0,546.06,64,172,1000000,0.253821841,0.411286137
64_173_1000000.0,505.71,64,173,1000000,0.15463845,0.469439884
64_174_1000000.0,529.21,64,174,1000000,0.162712467,0.485171543
64_175_1000000.0,462.74,64,175,1000000,0.188452604,0.481373985
64_176_1000000.0,455.05,64,176,1000000,0.199039829,0.482602145
64_177_1000000.0,422.14,64,177,1000000,0.256775526,0.490527572
64_178_1000000.0,378.6,64,178,1000000,0.127295733,0.487129103
65_-175_1000000.0,324.53,65,-175,1000000,0.08030938,0.457603973
65_-174_1000000.0,366.25,65,-174,1000000,0.193495986,0.469552896
65_-173_1000000.0,392.78,65,-173,1000000,0.139709025,0.478080619
65_-166_1000000.0,420.65,65,-166,1000000,0.228116488,0.493628942
65_-165_1000000.0,542.89,65,-165,1000000,0.146746626,0.467124892
65_-164_1000000.0,472.64,65,-164,1000000,0.126861113,0.484823517
65_-163_1000000.0,447.61,65,-163,1000000,0.126724225,0.496937899
65_-162_1000000.0,435.79,65,-162,1000000,0.117734713,0.493350086
65_-161_1000000.0,398.49,65,-161,1000000,0.140227401,0.493285522
65_-160_1000000.0,363.57,65,-160,1000000,0.183075307,0.480269757
65_-159_1000000.0,401.11,65,-159,1000000,0.126670536,0.499850095
65_-158_1000000.0,492.74,65,-158,1000000,0.051107868,0.485268539
65_-157_1000000.0,495.39,65,-157,1000000,0.027969068,0.507584638
65_-156_1000000.0,508.68,65,-156,1000000,0.040100903,0.485022178
65_-155_1000000.0,536.71,65,-155,1000000,0.067567838,0.454001281
65_-154_1000000.0,511.59,65,-154,1000000,0.046267725,0.486595249
65_-153_1000000.0,517.09,65,-153,1000000,0.049767639,0.468265479
65_-152_1000000.0,502.51,65,-152,1000000,0.094385465,0.444830668
65_-151_1000000.0,493.04,65,-151,1000000,0.097927632,0.438638363
