Index,LCOA,Latitude,Longitude,Production,Max_capacity,Electricity_Cost_Frac
68_-153_1000000.0,836.09,68,-153,1000000,0.002477312,0.514198243
68_-152_1000000.0,809.38,68,-152,1000000,0.014947297,0.471194005
68_-151_1000000.0,857.31,68,-151,1000000,0.033231372,0.491668908
68_-150_1000000.0,914.83,68,-150,1000000,0.043882312,0.480242172
68_-149_1000000.0,1069.64,68,-149,1000000,0.075849912,0.306291631
68_-148_1000000.0,1057.27,68,-148,1000000,0.038676332,0.291544862
68_-147_1000000.0,1026.77,68,-147,1000000,0.00033964,0.31358271
68_-146_1000000.0,751.19,68,-146,1000000,0,0.488746338
68_-145_1000000.0,642.09,68,-145,1000000,0,0.448666958
68_-144_1000000.0,573.78,68,-144,1000000,0,0.408624781
68_-143_1000000.0,500.78,68,-143,1000000,0,0.480701826
68_-142_1000000.0,503.86,68,-142,1000000,0,0.496882481
68_-141_1000000.0,747.52,68,-141,1000000,0.017205884,0.486867281
68_-140_1000000.0,809.47,68,-140,1000000,0.016561831,0.4733212
68_-139_1000000.0,721,68,-139,1000000,0.037199711,0.457919641
68_-138_1000000.0,607.85,68,-138,1000000,0.089949145,0.451343885
68_-137_1000000.0,673.31,68,-137,1000000,0.073346547,0.47624508
68_-136_1000000.0,778.68,68,-136,1000000,0.037794065,0.462993589
68_-135_1000000.0,600.25,68,-135,1000000,0.015076663,0.498098882
68_-134_1000000.0,452.17,68,-134,1000000,0.035311587,0.473158824
68_-133_1000000.0,408.93,68,-133,1000000,0.086415439,0.467793121
68_-132_1000000.0,400.34,68,-132,1000000,0.090567906,0.458927186
68_-131_1000000.0,412.89,68,-131,1000000,0.089771862,0.462330856
68_-130_1000000.0,419.28,68,-130,1000000,0.1139197,0.471682091
68_-129_1000000.0,405.05,68,-129,1000000,0.138517745,0.459906322
68_-128_1000000.0,383.67,68,-128,1000000,0.129518644,0.453379375
68_-127_1000000.0,350.25,68,-127,1000000,0.091852163,0.468491156
68_-126_1000000.0,346.55,68,-126,1000000,0.113432127,0.460740514
68_-125_1000000.0,347.87,68,-125,1000000,0.110338514,0.469256844
68_-124_1000000.0,332.25,68,-124,1000000,0.145526409,0.460143374
68_-123_1000000.0,326.4,68,-123,1000000,0.14316179,0.456111195
68_-122_1000000.0,321.49,68,-122,1000000,0.114451137,0.45351513
68_-121_1000000.0,317.23,68,-121,1000000,0.08064925,0.448994233
68_-120_1000000.0,322.39,68,-120,1000000,0.090928699,0.44161566
68_-119_1000000.0,360.55,68,-119,1000000,0.134939148,0.449432981
68_-118_1000000.0,387.03,68,-118,1000000,0.134271694,0.461668853
68_-117_1000000.0,389.04,68,-117,1000000,0.127225996,0.448738261
68_-116_1000000.0,377.83,68,-116,1000000,0.120175558,0.447833794
68_-109_1000000.0,311,68,-109,1000000,0.027764597,0.444128564
68_-107_1000000.0,314.4,68,-107,1000000,0.090140949,0.455873989
68_-106_1000000.0,305.46,68,-106,1000000,0.1094644,0.454686006
68_-105_1000000.0,305.04,68,-105,1000000,0.021973678,0.452006149
68_-104_1000000.0,304.62,68,-104,1000000,0.000662582,0.449175305
68_-98_1000000.0,307.67,68,-98,1000000,0.043955722,0.446929803
68_-97_1000000.0,310.93,68,-97,1000000,0.060671788,0.449889755
68_-95_1000000.0,326.3,68,-95,1000000,0.045800513,0.454888111
68_-94_1000000.0,332.87,68,-94,1000000,0.068213424,0.460592107
68_-93_1000000.0,329.21,68,-93,1000000,0.076761483,0.45897007
68_-92_1000000.0,325.97,68,-92,1000000,0.084329778,0.458182576
68_-91_1000000.0,325.52,68,-91,1000000,0.090023239,0.455492681
68_-90_1000000.0,340.58,68,-90,1000000,0.074920076,0.457889292
68_-89_1000000.0,329.77,68,-89,1000000,0.083596838,0.456801956
68_-86_1000000.0,380.06,68,-86,1000000,0.069114476,0.440485528
68_-85_1000000.0,326.47,68,-85,1000000,0.137188887,0.450226239
68_-84_1000000.0,308.05,68,-84,1000000,0.11159004,0.448978604
68_-83_1000000.0,303.77,68,-83,1000000,0.104004705,0.448817592
68_-77_1000000.0,323.73,68,-77,1000000,0.036712863,0.453935282
68_-76_1000000.0,327.22,68,-76,1000000,0.056922302,0.455770938
68_-74_1000000.0,334.51,68,-74,1000000,0.026215603,0.446107279
68_-72_1000000.0,362.35,68,-72,1000000,0.143584584,0.448066639
68_-71_1000000.0,353.65,68,-71,1000000,0.144844096,0.446585529
68_-70_1000000.0,325.49,68,-70,1000000,0.154948316,0.450138096
68_-69_1000000.0,357.26,68,-69,1000000,0.216467299,0.444233418
68_-68_1000000.0,467.21,68,-68,1000000,0.209373237,0.382672251
68_-66_1000000.0,935.07,68,-66,1000000,0.007540026,0.426303212
68_-65_1000000.0,527.9,68,-65,1000000,0.03527469,0.422788049
68_-53_1000000.0,505.25,68,-53,1000000,0.043973859,0.421634874
68_-52_1000000.0,714.43,68,-52,1000000,0.033125082,0.375665136
68_-51_1000000.0,734.12,68,-51,1000000,0.021466084,0.451148954
68_-50_1000000.0,335.8,68,-50,1000000,0.031825455,0.410790253
68_-49_1000000.0,249.93,68,-49,1000000,0,0.415800888
68_-48_1000000.0,238.81,68,-48,1000000,0,0.412299937
68_-47_1000000.0,239.88,68,-47,1000000,0,0.417942989
68_-46_1000000.0,238.15,68,-46,1000000,0,0.426358853
68_-45_1000000.0,243.41,68,-45,1000000,0,0.427148456
68_-44_1000000.0,252.3,68,-44,1000000,0,0.427119596
68_-43_1000000.0,257.92,68,-43,1000000,0,0.414852988
68_-42_1000000.0,258.22,68,-42,1000000,0,0.414709009
68_-41_1000000.0,274.23,68,-41,1000000,0,0.407631749
68_-40_1000000.0,283.25,68,-40,1000000,0,0.404417801
68_-39_1000000.0,279.46,68,-39,1000000,0,0.412745927
68_-38_1000000.0,283.03,68,-38,1000000,0,0.408825501
68_-37_1000000.0,277.51,68,-37,1000000,0,0.413472209
68_-36_1000000.0,268.43,68,-36,1000000,0,0.414536213
68_-35_1000000.0,327.59,68,-35,1000000,0,0.414489597
68_-34_1000000.0,396.9,68,-34,1000000,0.000410797,0.422026274
68_-33_1000000.0,464.97,68,-33,1000000,0.004675532,0.390592658
68_13_1000000.0,284.28,68,13,1000000,0.002098557,0.443768869
68_16_1000000.0,516.68,68,16,1000000,0.042226837,0.412737948
68_17_1000000.0,580.74,68,17,1000000,0.047908764,0.42389376
68_18_1000000.0,587.05,68,18,1000000,0.052613635,0.449308522
68_19_1000000.0,644.25,68,19,1000000,0.072572205,0.376431138
68_20_1000000.0,548.34,68,20,1000000,0.032917631,0.467040923
68_21_1000000.0,447.69,68,21,1000000,0.035148954,0.46397522
68_22_1000000.0,406.94,68,22,1000000,0.04886531,0.478190716
68_23_1000000.0,419.72,68,23,1000000,0.049858282,0.473158771
68_24_1000000.0,425.65,68,24,1000000,0.043193283,0.469512364
68_25_1000000.0,426.13,68,25,1000000,0.045437664,0.476224462
68_26_1000000.0,417.54,68,26,1000000,0.029413076,0.476809387
68_27_1000000.0,411.31,68,27,1000000,0.036517178,0.477244396
68_28_1000000.0,413.72,68,28,1000000,0.032400282,0.479227397
68_29_1000000.0,446.14,68,29,1000000,0.039674336,0.478134508
68_30_1000000.0,471.94,68,30,1000000,0.03757172,0.479300823
68_31_1000000.0,506.99,68,31,1000000,0.034822977,0.482519566
68_32_1000000.0,533.88,68,32,1000000,0.024292638,0.475066697
68_33_1000000.0,528.74,68,33,1000000,0.036392342,0.466095829
68_34_1000000.0,570.84,68,34,1000000,0.050901794,0.465647568
68_35_1000000.0,482.31,68,35,1000000,0.068220309,0.475327339
68_36_1000000.0,397.08,68,36,1000000,0.104300229,0.479331852
68_37_1000000.0,340.3,68,37,1000000,0.122569959,0.460462852
68_38_1000000.0,302.11,68,38,1000000,0.064211408,0.440011907
68_39_1000000.0,261.88,68,39,1000000,0.089008787,0.426316666
68_45_1000000.0,278.3,68,45,1000000,0.169288031,0.430454968
68_46_1000000.0,269.02,68,46,1000000,0.108273543,0.416685625
68_50_1000000.0,272.04,68,50,1000000,0.108214224,0.429932
68_51_1000000.0,277.98,68,51,1000000,0.166355581,0.434239462
68_52_1000000.0,273.68,68,52,1000000,0.161550234,0.425936906
68_53_1000000.0,277.13,68,53,1000000,0.094225627,0.428218692
68_54_1000000.0,274.06,68,54,1000000,0.102439217,0.430859835
68_55_1000000.0,268.3,68,55,1000000,0.151766198,0.418306202
68_56_1000000.0,263.93,68,56,1000000,0.196241324,0.408923677
68_57_1000000.0,268.54,68,57,1000000,0.193121611,0.410891025
68_58_1000000.0,270.6,68,58,1000000,0.194524142,0.415414048
68_59_1000000.0,266.26,68,59,1000000,0.181437311,0.415532404
68_60_1000000.0,275.3,68,60,1000000,0.15129268,0.417264112
68_61_1000000.0,269.54,68,61,1000000,0.162689591,0.419794815
68_62_1000000.0,276.21,68,62,1000000,0.118965048,0.41908147
68_63_1000000.0,286.47,68,63,1000000,0.170623958,0.424288324
68_64_1000000.0,278.7,68,64,1000000,0.189755266,0.422750506
68_65_1000000.0,346.07,68,65,1000000,0.174679738,0.449404231
68_66_1000000.0,476.28,68,66,1000000,0.084234636,0.462088333
68_67_1000000.0,401.63,68,67,1000000,0.100689278,0.439289381
68_68_1000000.0,312,68,68,1000000,0.154546886,0.444364083
68_69_1000000.0,282.85,68,69,1000000,0.181423784,0.43699875
68_70_1000000.0,265.93,68,70,1000000,0.194231078,0.430058984
68_71_1000000.0,263.17,68,71,1000000,0.167101886,0.426934823
68_72_1000000.0,264.17,68,72,1000000,0.184120997,0.426434782
68_73_1000000.0,264.65,68,73,1000000,0.111129214,0.419401855
68_75_1000000.0,268.48,68,75,1000000,0.157598644,0.421594777
68_76_1000000.0,267.23,68,76,1000000,0.192334598,0.417362445
68_77_1000000.0,268.4,68,77,1000000,0.14538203,0.415433005
68_78_1000000.0,269.43,68,78,1000000,0.08941066,0.42030029
68_79_1000000.0,266.1,68,79,1000000,0.132502436,0.426929219
68_80_1000000.0,264.18,68,80,1000000,0.205137512,0.430665509
68_81_1000000.0,267.51,68,81,1000000,0.203526079,0.430764892
68_82_1000000.0,267.34,68,82,1000000,0.212990203,0.432964758
68_83_1000000.0,274.43,68,83,1000000,0.197162872,0.431179923
68_84_1000000.0,276.91,68,84,1000000,0.19445333,0.428120042
68_85_1000000.0,268.73,68,85,1000000,0.208688257,0.429550407
68_86_1000000.0,275.37,68,86,1000000,0.097274605,0.435199881
68_87_1000000.0,300.79,68,87,1000000,0.093952333,0.431310753
68_88_1000000.0,337.92,68,88,1000000,0.077879321,0.447143743
68_89_1000000.0,397.53,68,89,1000000,0.124927851,0.422372539
68_90_1000000.0,473.14,68,90,1000000,0.11415584,0.42654691
68_91_1000000.0,712.36,68,91,1000000,0.07003862,0.472206869
68_92_1000000.0,1074.42,68,92,1000000,0.038897367,0.512247811
68_93_1000000.0,1143.81,68,93,1000000,0.058981452,0.37935092
68_94_1000000.0,1022.17,68,94,1000000,0.032412707,0.49290056
68_95_1000000.0,969.26,68,95,1000000,0.042581533,0.480784742
68_96_1000000.0,1109.64,68,96,1000000,0.076611445,0.350514031
68_97_1000000.0,724.53,68,97,1000000,0.085712019,0.425345589
68_98_1000000.0,654.58,68,98,1000000,0.115139627,0.389380718
68_99_1000000.0,686.57,68,99,1000000,0.12231319,0.387288799
68_100_1000000.0,560.64,68,100,1000000,0.110917256,0.424289807
68_101_1000000.0,570.43,68,101,1000000,0.093015958,0.441063233
68_102_1000000.0,496.31,68,102,1000000,0.080192903,0.44249516
68_103_1000000.0,462.07,68,103,1000000,0.084475701,0.474947216
68_104_1000000.0,434.63,68,104,1000000,0.104444156,0.478861213
68_105_1000000.0,435.17,68,105,1000000,0.120587791,0.468247993
68_106_1000000.0,428.46,68,106,1000000,0.13390072,0.471660813
68_107_1000000.0,426.69,68,107,1000000,0.099752716,0.467475301
68_108_1000000.0,385.28,68,108,1000000,0.007064704,0.450563657
68_109_1000000.0,375.95,68,109,1000000,0.097910716,0.4484013
68_110_1000000.0,358.83,68,110,1000000,0.183628389,0.446620894
68_111_1000000.0,398.6,68,111,1000000,0.183454315,0.43585931
68_112_1000000.0,496.53,68,112,1000000,0.112281907,0.488689015
68_113_1000000.0,431.47,68,113,1000000,0.151699002,0.457580565
68_114_1000000.0,441.66,68,114,1000000,0.12420397,0.467282024
68_115_1000000.0,448.06,68,115,1000000,0.078758525,0.45579026
68_116_1000000.0,487.04,68,116,1000000,0.053169147,0.416261354
68_117_1000000.0,436.76,68,117,1000000,0.019115826,0.469252214
68_118_1000000.0,444.31,68,118,1000000,3.98E-05,4.68E-01
68_119_1000000.0,451.49,68,119,1000000,0,0.479978246
68_120_1000000.0,488.16,68,120,1000000,0.005559251,0.42990702
68_121_1000000.0,480.55,68,121,1000000,0.02529221,0.440638278
68_122_1000000.0,460.4,68,122,1000000,0.040418974,0.455190562
68_123_1000000.0,462.57,68,123,1000000,0.041132437,0.482332259
68_124_1000000.0,465.62,68,124,1000000,0.059265884,0.468208201
68_125_1000000.0,515.95,68,125,1000000,0.076605349,0.496566113
68_126_1000000.0,872.57,68,126,1000000,0.078398776,0.413200967
68_127_1000000.0,1138.53,68,127,1000000,0.26907409,0.208273351
68_128_1000000.0,1111.74,68,128,1000000,0.207036554,0.239084163
68_129_1000000.0,1034.25,68,129,1000000,0.04777182,0.411415248
68_130_1000000.0,1040.34,68,130,1000000,0.057162334,0.451073387
68_131_1000000.0,947.9,68,131,1000000,0.05721818,0.50935964
68_132_1000000.0,773.56,68,132,1000000,0.0663342,0.529470516
68_133_1000000.0,983.8,68,133,1000000,0.04143105,0.530722301
68_134_1000000.0,1141.62,68,134,1000000,0.240932043,0.187485831
68_135_1000000.0,1127.03,68,135,1000000,0.169137954,0.234283366
68_136_1000000.0,1141.5,68,136,1000000,0.173377743,0.225014007
68_137_1000000.0,984.98,68,137,1000000,0.042125512,0.450791838
68_138_1000000.0,1070.35,68,138,1000000,0.051201677,0.450757218
68_139_1000000.0,1123.76,68,139,1000000,0.293596852,0.212661004
68_140_1000000.0,1141.4,68,140,1000000,0.274064818,0.194001886
68_141_1000000.0,1133.7,68,141,1000000,0.280665174,0.190333085
68_142_1000000.0,1115.11,68,142,1000000,0.273269042,0.228287975
68_143_1000000.0,902.68,68,143,1000000,0.046968597,0.451918486
68_144_1000000.0,812.29,68,144,1000000,0.070934144,0.412579487
68_145_1000000.0,773.77,68,145,1000000,0.066126537,0.419562847
68_146_1000000.0,798.58,68,146,1000000,0.064475683,0.381917313
68_147_1000000.0,855.69,68,147,1000000,0.024098793,0.405681075
68_148_1000000.0,696.59,68,148,1000000,0.031656764,0.45197101
68_149_1000000.0,503.27,68,149,1000000,0.022692347,0.395916249
68_150_1000000.0,449.13,68,150,1000000,0.070990009,0.470764897
68_151_1000000.0,467.99,68,151,1000000,0.075777608,0.468021732
68_152_1000000.0,495.24,68,152,1000000,0.05495899,0.465188313
68_153_1000000.0,546.98,68,153,1000000,0.057645538,0.46077962
68_154_1000000.0,558.64,68,154,1000000,0.043040607,0.465060921
68_155_1000000.0,581.96,68,155,1000000,0.036263024,0.448811561
68_156_1000000.0,599.14,68,156,1000000,0.024578341,0.455048165
68_157_1000000.0,588.37,68,157,1000000,0.02096752,0.467995929
68_158_1000000.0,556.02,68,158,1000000,0.007816074,0.47205973
68_159_1000000.0,576.23,68,159,1000000,0.075112993,0.439117766
68_160_1000000.0,593.74,68,160,1000000,0.090916871,0.413431799
68_161_1000000.0,555.12,68,161,1000000,0.093594437,0.414767418
68_162_1000000.0,510.86,68,162,1000000,0.124536708,0.414400431
68_163_1000000.0,710.92,68,163,1000000,0.090978858,0.399555532
68_164_1000000.0,824.31,68,164,1000000,0.075362143,0.421247741
68_165_1000000.0,880.55,68,165,1000000,0.077725835,0.429614635
68_166_1000000.0,908.54,68,166,1000000,0.06950438,0.440555596
68_167_1000000.0,848.67,68,167,1000000,0.079391554,0.420478619
68_168_1000000.0,847.84,68,168,1000000,0.080550904,0.411680215
68_169_1000000.0,961.54,68,169,1000000,0.064344684,0.425785237
68_170_1000000.0,733.64,68,170,1000000,0.098016121,0.400913683
68_171_1000000.0,637.09,68,171,1000000,0.099954122,0.395047852
68_172_1000000.0,465.53,68,172,1000000,0.113621053,0.429329228
68_173_1000000.0,434.7,68,173,1000000,0.107479092,0.453057627
68_174_1000000.0,486.01,68,174,1000000,0.091535494,0.459854841
68_175_1000000.0,487.89,68,175,1000000,0.08975542,0.466054815
68_176_1000000.0,503.46,68,176,1000000,0.079918624,0.467812606
68_177_1000000.0,564.41,68,177,1000000,0.121653611,0.439243005
68_178_1000000.0,725.06,68,178,1000000,0.081510879,0.500179782
68_179_1000000.0,961.91,68,179,1000000,0.057280061,0.450638453
69_-163_1000000.0,352.49,69,-163,1000000,0.159146794,0.45184688
69_-162_1000000.0,372.18,69,-162,1000000,0.174526629,0.45211192
69_-161_1000000.0,360.93,69,-161,1000000,0.173967523,0.44235346
69_-160_1000000.0,356.87,69,-160,1000000,0.151245822,0.450404114
69_-159_1000000.0,341.45,69,-159,1000000,0.181792996,0.448426691
69_-158_1000000.0,358.16,69,-158,1000000,0.178953014,0.450072097
69_-157_1000000.0,385.21,69,-157,1000000,0.171325855,0.44600976
69_-156_1000000.0,417.28,69,-156,1000000,0.139881564,0.457233367
69_-155_1000000.0,441.46,69,-155,1000000,0.134882094,0.455767612
69_-154_1000000.0,475.38,69,-154,1000000,0.13061133,0.449904337
69_-153_1000000.0,487.37,69,-153,1000000,0.126649685,0.437912406
69_-152_1000000.0,527.17,69,-152,1000000,0.122092539,0.434258537
69_-151_1000000.0,558.43,69,-151,1000000,0.116910537,0.433033257
69_-150_1000000.0,543.52,69,-150,1000000,0.113886508,0.460907002
69_-149_1000000.0,642.61,69,-149,1000000,0.082898202,0.437756914
69_-148_1000000.0,716.6,69,-148,1000000,0.033204406,0.418886782
69_-147_1000000.0,680.87,69,-147,1000000,0.001295736,0.373957214
69_-146_1000000.0,937.42,69,-146,1000000,0,0.47638018
69_-145_1000000.0,1155.84,69,-145,1000000,0,0.243738064
69_-144_1000000.0,1145.6,69,-144,1000000,0,0.238123374
69_-143_1000000.0,1169.58,69,-143,1000000,0,0.239793404
69_-142_1000000.0,1163.4,69,-142,1000000,0,0.25729498
69_-141_1000000.0,1085.3,69,-141,1000000,0.032662689,0.296659974
69_-140_1000000.0,773.24,69,-140,1000000,0.008534451,0.467688924
69_-139_1000000.0,574.17,69,-139,1000000,0.0379936,0.408075536
69_-138_1000000.0,475.51,69,-138,1000000,0.086183066,0.422716472
69_-135_1000000.0,328.77,69,-135,1000000,0.030081259,0.451700784
69_-134_1000000.0,367.81,69,-134,1000000,0.09198621,0.461515612
69_-133_1000000.0,395.13,69,-133,1000000,0.059160407,0.457559618
69_-132_1000000.0,415.32,69,-132,1000000,0.084956076,0.45606186
69_-131_1000000.0,431.5,69,-131,1000000,0.109414148,0.459176224
69_-130_1000000.0,411.25,69,-130,1000000,0.145043388,0.454794275
69_-129_1000000.0,383.38,69,-129,1000000,0.153199727,0.470827651
69_-128_1000000.0,406.58,69,-128,1000000,0.142030503,0.47384031
69_-127_1000000.0,378.36,69,-127,1000000,0.160920376,0.463584494
69_-126_1000000.0,395.7,69,-126,1000000,0.125731847,0.470758829
69_-125_1000000.0,371.15,69,-125,1000000,0.111302679,0.463334384
69_-124_1000000.0,340.35,69,-124,1000000,0.114855569,0.451229774
69_-123_1000000.0,338.26,69,-123,1000000,0.037665935,0.440079654
69_-122_1000000.0,329.33,69,-122,1000000,0.23272036,0.447718297
69_-121_1000000.0,315.81,69,-121,1000000,0.0141322,0.442629475
69_-120_1000000.0,343.22,69,-120,1000000,0.06467973,0.442018195
69_-119_1000000.0,337.36,69,-119,1000000,0.061145314,0.451841908
69_-118_1000000.0,339.39,69,-118,1000000,0.040941863,0.452426738
69_-113_1000000.0,365.04,69,-113,1000000,0.069356266,0.430421175
69_-112_1000000.0,343.04,69,-112,1000000,0.078387084,0.441220846
69_-111_1000000.0,324.59,69,-111,1000000,0.074945155,0.456705754
69_-110_1000000.0,316.22,69,-110,1000000,0.07165199,0.452046672
69_-109_1000000.0,318.37,69,-109,1000000,0.063480981,0.447770736
69_-108_1000000.0,346.52,69,-108,1000000,0.049882414,0.451044147
69_-105_1000000.0,321.55,69,-105,1000000,0.03814643,0.451676242
69_-104_1000000.0,312.06,69,-104,1000000,0.046830205,0.450439218
69_-103_1000000.0,304.28,69,-103,1000000,0.047160938,0.45059701
69_-102_1000000.0,302.85,69,-102,1000000,0.038689429,0.444031143
69_-100_1000000.0,304.82,69,-100,1000000,0.012257424,0.437222445
69_-99_1000000.0,312.86,69,-99,1000000,0.028213674,0.44853248
69_-98_1000000.0,311.73,69,-98,1000000,0.061342246,0.449907061
69_-97_1000000.0,307.79,69,-97,1000000,0.068217448,0.448111843
69_-96_1000000.0,315.66,69,-96,1000000,0.047428672,0.452081014
69_-94_1000000.0,366.46,69,-94,1000000,0.031815575,0.444111891
69_-93_1000000.0,379.47,69,-93,1000000,0.046572693,0.446521146
69_-92_1000000.0,336.57,69,-92,1000000,0.081198791,0.45659241
69_-91_1000000.0,321.21,69,-91,1000000,0.087663671,0.454588036
69_-89_1000000.0,335.21,69,-89,1000000,0.048598697,0.452046699
69_-84_1000000.0,344.74,69,-84,1000000,0.097074642,0.444442737
69_-83_1000000.0,310.5,69,-83,1000000,0.086026139,0.442914756
69_-82_1000000.0,310.65,69,-82,1000000,0.057957401,0.444363336
69_-79_1000000.0,326.16,69,-79,1000000,0.022124379,0.443868385
69_-76_1000000.0,360.89,69,-76,1000000,0.020749684,0.452199599
69_-75_1000000.0,380.86,69,-75,1000000,0.071428705,0.443817454
69_-74_1000000.0,393.45,69,-74,1000000,0.101824912,0.446757442
69_-73_1000000.0,366.95,69,-73,1000000,0.110037061,0.45147561
69_-72_1000000.0,383.43,69,-72,1000000,0.099038708,0.451532672
69_-71_1000000.0,454.56,69,-71,1000000,0.120186797,0.390701983
69_-70_1000000.0,560.15,69,-70,1000000,0.099736936,0.461148098
69_-69_1000000.0,918.01,69,-69,1000000,0.046264828,0.48828257
69_-68_1000000.0,538.67,69,-68,1000000,0.077456267,0.444833822
69_-51_1000000.0,599.02,69,-51,1000000,0.029716718,0.370350171
69_-50_1000000.0,381.37,69,-50,1000000,0.023716784,0.405718372
69_-49_1000000.0,256.43,69,-49,1000000,0,0.411912282
69_-48_1000000.0,227.24,69,-48,1000000,0,0.408384395
69_-47_1000000.0,230.72,69,-47,1000000,0,0.406583775
69_-46_1000000.0,231.79,69,-46,1000000,0,0.412118269
69_-45_1000000.0,235.33,69,-45,1000000,0,0.417706605
69_-44_1000000.0,239.62,69,-44,1000000,0,0.425274043
69_-43_1000000.0,247.38,69,-43,1000000,0,0.422878298
69_-42_1000000.0,256.11,69,-42,1000000,0,0.420988268
69_-41_1000000.0,262.4,69,-41,1000000,0,0.412690832
69_-40_1000000.0,262.04,69,-40,1000000,0,0.418949516
69_-39_1000000.0,264.89,69,-39,1000000,0,0.423553003
69_-38_1000000.0,267.96,69,-38,1000000,0,0.417289346
69_-37_1000000.0,270.1,69,-37,1000000,0,0.42546937
69_-36_1000000.0,263.12,69,-36,1000000,0,0.424667424
69_-35_1000000.0,252.97,69,-35,1000000,0,0.423582001
69_-34_1000000.0,247.08,69,-34,1000000,0,0.42165586
69_-33_1000000.0,375.74,69,-33,1000000,0.014526087,0.362233338
69_-32_1000000.0,427.35,69,-32,1000000,0.001894834,0.425002831
69_-31_1000000.0,461.87,69,-31,1000000,0.002363343,0.426887493
69_-30_1000000.0,688.43,69,-30,1000000,0.002997746,0.451101167
69_-29_1000000.0,815.4,69,-29,1000000,0.000883826,0.462065045
69_-28_1000000.0,802.8,69,-28,1000000,0.006019344,0.41752873
69_-27_1000000.0,727.15,69,-27,1000000,0.012050158,0.427397621
69_-26_1000000.0,588.03,69,-26,1000000,0.012658906,0.370085107
69_18_1000000.0,590.57,69,18,1000000,0.040415757,0.4478512
69_19_1000000.0,643.82,69,19,1000000,0.038335653,0.450622598
69_20_1000000.0,572.32,69,20,1000000,0.056895057,0.416706317
69_21_1000000.0,467.13,69,21,1000000,0.082892322,0.447054024
69_22_1000000.0,453.38,69,22,1000000,0.05823539,0.457850681
69_23_1000000.0,408.18,69,23,1000000,0.125750532,0.462740366
69_24_1000000.0,342.55,69,24,1000000,0.123167383,0.448699468
69_25_1000000.0,371.06,69,25,1000000,0.08045819,0.456114928
69_26_1000000.0,421.59,69,26,1000000,0.026580835,0.467062212
69_27_1000000.0,423.66,69,27,1000000,0.028017,0.466341865
69_28_1000000.0,410.28,69,28,1000000,0.029120482,0.463246037
69_29_1000000.0,450.49,69,29,1000000,0.034716065,0.47794053
69_30_1000000.0,454.87,69,30,1000000,0.055471989,0.48065398
69_31_1000000.0,445.32,69,31,1000000,0.066774288,0.481721888
69_32_1000000.0,447.27,69,32,1000000,0.056446618,0.485295696
69_33_1000000.0,456.69,69,33,1000000,0.046294067,0.486875055
69_34_1000000.0,411.43,69,34,1000000,0.068944126,0.479705596
69_35_1000000.0,359.12,69,35,1000000,0.053585922,0.470449267
69_36_1000000.0,310.11,69,36,1000000,0.05933856,0.442249009
69_49_1000000.0,264.04,69,49,1000000,0.118937226,0.411693378
69_61_1000000.0,283.79,69,61,1000000,0.13414838,0.420515832
69_62_1000000.0,276.83,69,62,1000000,0.183386534,0.41632903
69_63_1000000.0,268.58,69,63,1000000,0.189471171,0.41307168
69_64_1000000.0,283.74,69,64,1000000,0.173741978,0.410346342
69_65_1000000.0,283.59,69,65,1000000,0.124856822,0.408178881
69_66_1000000.0,279.49,69,66,1000000,0.089576118,0.410000719
69_69_1000000.0,268.59,69,69,1000000,0.103258579,0.43190474
69_70_1000000.0,272.71,69,70,1000000,0.144681878,0.431442319
69_71_1000000.0,270.69,69,71,1000000,0.073143403,0.430424155
69_72_1000000.0,268.48,69,72,1000000,0.046529584,0.426727421
69_77_1000000.0,271.01,69,77,1000000,0.110371542,0.422842885
69_78_1000000.0,269.17,69,78,1000000,0.176170867,0.432614587
69_79_1000000.0,264.69,69,79,1000000,0.199032448,0.425368309
69_80_1000000.0,267.02,69,80,1000000,0.197166309,0.431552986
69_81_1000000.0,269.95,69,81,1000000,0.188377147,0.427857555
69_82_1000000.0,269.87,69,82,1000000,0.195153189,0.423208774
69_83_1000000.0,272.08,69,83,1000000,0.195996641,0.427041479
69_84_1000000.0,276.56,69,84,1000000,0.177757288,0.427136062
69_85_1000000.0,273.59,69,85,1000000,0.162254727,0.429690176
69_86_1000000.0,274.59,69,86,1000000,0.068345853,0.431720703
69_87_1000000.0,279.77,69,87,1000000,0.174152401,0.429219472
69_88_1000000.0,317.07,69,88,1000000,0.159691538,0.435816254
69_89_1000000.0,378.37,69,89,1000000,0.138545727,0.43301203
69_90_1000000.0,594.44,69,90,1000000,0.090712094,0.392874893
69_91_1000000.0,1266.58,69,91,1000000,0.136508125,0.257788784
69_92_1000000.0,1228.97,69,92,1000000,0.10520107,0.276099914
69_93_1000000.0,912.18,69,93,1000000,0.014834869,0.497043385
69_94_1000000.0,1077.46,69,94,1000000,0.010282708,0.530027832
69_95_1000000.0,1123.17,69,95,1000000,0.022115378,0.358763021
69_96_1000000.0,894.31,69,96,1000000,0.028438395,0.485719489
69_97_1000000.0,881.88,69,97,1000000,0.046950492,0.461372204
69_98_1000000.0,600.91,69,98,1000000,0.086895372,0.43572367
69_99_1000000.0,519.85,69,99,1000000,0.115969948,0.412793006
69_100_1000000.0,546.17,69,100,1000000,0.131795309,0.407217454
69_101_1000000.0,504.99,69,101,1000000,0.134261017,0.405281853
69_102_1000000.0,472.1,69,102,1000000,0.132352905,0.422865732
69_103_1000000.0,479.71,69,103,1000000,0.133620432,0.441504309
