,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t80,t83,t84,t85,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t114,t115,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,oft_f1,oft_f2,oft_f3,oft_f4,oft_f5,oft_f6,oft_f7,oft_f8,oft_f9,oft_f10,oft_f11,oft_f12,oft_f13,oft_steel1,oft_steel2,oft_steel3,oft_steel4,oft_steel5,oft_steel6,oft_steel7,oft_steel8,oft_steel9,oft_steel10,oft_steel11,oft_steel12,oft_sh1,oft_sh2,oft_sh3,oft_sh4,oft_sh5,oft_sh6,oft_sh7,oft_sh8,oft_sh9,oft_sh10,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,164
t153,135.0,75.0,115.0,135.0,125.0,115.0,135.0,120.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,125.0,115.0,135.0,135.0,60.0,135.0,100.0,135.0,135.0,100.0,135.0,135.0,75.0,75.0,60.0,100.0,105.0,115.0,115.0,60.0,115.0,115.0,115.0,115.0,135.0,135.0,115.0,75.0,75.0,115.0,115.0,115.0,125.0,75.0,100.0,135.0,125.0,125.0,75.0,115.0,115.0,115.0,75.0,60.0,75.0,75.0,75.0,115.0,95.0,95.0,95.0,95.0,125.0,115.0,115.0,125.0,125.0,100.0,135.0,95.0,125.0,100.0,100.0,105.0,115.0,115.0,115.0,115.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,135.0,125.0,125.0,120.0,135.0,135.0,125.0,60.0,125.0,125.0,125.0,60.0,75.0,125.0,125.0,125.0,125.0,125.0,120.0,100.0,115.0,115.0,125.0,125.0,100.0,125.0,125.0,125.0,115.0,125.0,135.0,125.0,125.0,115.0,135.0,125.0,125.0,100.0,125.0,75.0,75.0,60.0,75.0,75.0,60.0,60.0,100.0,120.0,inf,125.0,75.0,125.0,75.0,75.0,125.0,125.0,125.0,120.0,75.0,125.0,75.0,100.0,100.0,100.0,100.0,125.0,125.0,75.0,75.0,75.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t154,110.0,145.0,80.0,105.0,75.0,80.0,105.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,75.0,80.0,105.0,105.0,125.0,110.0,120.0,110.0,110.0,120.0,105.0,105.0,145.0,145.0,125.0,100.0,120.0,80.0,80.0,125.0,80.0,80.0,80.0,80.0,105.0,105.0,80.0,145.0,145.0,80.0,80.0,80.0,75.0,145.0,100.0,100.0,75.0,75.0,145.0,80.0,80.0,80.0,145.0,125.0,145.0,145.0,145.0,80.0,115.0,115.0,115.0,115.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,115.0,100.0,120.0,145.0,120.0,80.0,80.0,80.0,80.0,75.0,75.0,75.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,75.0,105.0,75.0,60.0,100.0,105.0,105.0,75.0,125.0,60.0,60.0,75.0,125.0,145.0,60.0,60.0,75.0,60.0,60.0,100.0,120.0,80.0,80.0,60.0,75.0,120.0,75.0,75.0,75.0,80.0,75.0,105.0,60.0,60.0,80.0,105.0,75.0,60.0,120.0,60.0,145.0,145.0,125.0,145.0,145.0,125.0,125.0,145.0,100.0,125.0,inf,145.0,60.0,145.0,145.0,60.0,60.0,60.0,100.0,130.0,100.0,145.0,145.0,145.0,145.0,145.0,100.0,100.0,145.0,145.0,145.0,inf,inf,inf,96.35347823328112,156.95889074626737,161.22171071785257,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,148.32663182365465,151.75694920577314,inf,inf,inf,inf,inf,155.95094346229592,inf,inf,161.01139983329875,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t155,125.0,60.0,135.0,130.0,140.0,135.0,130.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,140.0,135.0,130.0,130.0,75.0,125.0,100.0,125.0,125.0,100.0,130.0,130.0,75.0,75.0,75.0,120.0,105.0,135.0,135.0,75.0,135.0,135.0,135.0,135.0,130.0,130.0,135.0,75.0,75.0,135.0,135.0,135.0,140.0,75.0,120.0,130.0,140.0,140.0,75.0,135.0,135.0,135.0,75.0,75.0,60.0,75.0,75.0,135.0,100.0,100.0,100.0,100.0,120.0,135.0,135.0,120.0,120.0,120.0,130.0,100.0,120.0,100.0,100.0,105.0,135.0,135.0,135.0,135.0,140.0,140.0,140.0,140.0,140.0,140.0,145.0,145.0,140.0,140.0,140.0,130.0,140.0,145.0,135.0,130.0,130.0,140.0,75.0,145.0,145.0,140.0,75.0,60.0,145.0,145.0,140.0,145.0,145.0,135.0,100.0,135.0,135.0,145.0,140.0,100.0,140.0,140.0,140.0,135.0,140.0,130.0,145.0,145.0,135.0,130.0,140.0,145.0,100.0,145.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,100.0,135.0,75.0,145.0,inf,145.0,60.0,60.0,145.0,145.0,145.0,135.0,75.0,120.0,60.0,100.0,100.0,100.0,100.0,120.0,120.0,60.0,75.0,75.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t156,110.0,145.0,80.0,105.0,75.0,80.0,105.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,75.0,80.0,105.0,105.0,125.0,110.0,120.0,110.0,110.0,120.0,105.0,105.0,145.0,145.0,125.0,100.0,120.0,80.0,80.0,125.0,80.0,80.0,80.0,80.0,105.0,105.0,80.0,145.0,145.0,80.0,80.0,80.0,75.0,145.0,100.0,100.0,75.0,75.0,145.0,80.0,80.0,80.0,145.0,125.0,145.0,145.0,145.0,80.0,115.0,115.0,115.0,115.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,115.0,100.0,120.0,145.0,120.0,80.0,80.0,80.0,80.0,75.0,75.0,75.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,75.0,105.0,75.0,60.0,100.0,105.0,105.0,75.0,125.0,60.0,60.0,75.0,125.0,145.0,60.0,60.0,75.0,60.0,60.0,100.0,120.0,80.0,80.0,60.0,75.0,120.0,75.0,75.0,75.0,80.0,75.0,105.0,60.0,60.0,80.0,105.0,75.0,60.0,120.0,60.0,145.0,145.0,125.0,145.0,145.0,125.0,125.0,145.0,100.0,125.0,60.0,145.0,inf,145.0,145.0,60.0,60.0,60.0,100.0,130.0,100.0,145.0,145.0,145.0,145.0,145.0,100.0,100.0,145.0,145.0,145.0,inf,inf,inf,100.75923725500719,161.52372883458304,166.03142236661552,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,153.09943257320225,156.59394526986705,inf,inf,inf,inf,inf,160.77844063106411,inf,inf,165.82237721965504,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t157,125.0,60.0,135.0,130.0,140.0,135.0,130.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,140.0,135.0,130.0,130.0,75.0,125.0,100.0,125.0,125.0,100.0,130.0,130.0,75.0,75.0,75.0,120.0,105.0,135.0,135.0,75.0,135.0,135.0,135.0,135.0,130.0,130.0,135.0,75.0,75.0,135.0,135.0,135.0,140.0,75.0,120.0,130.0,140.0,140.0,75.0,135.0,135.0,135.0,75.0,75.0,60.0,75.0,75.0,135.0,100.0,100.0,100.0,100.0,120.0,135.0,135.0,120.0,120.0,120.0,130.0,100.0,120.0,100.0,100.0,105.0,135.0,135.0,135.0,135.0,140.0,140.0,140.0,140.0,140.0,140.0,145.0,145.0,140.0,140.0,140.0,130.0,140.0,145.0,135.0,130.0,130.0,140.0,75.0,145.0,145.0,140.0,75.0,60.0,145.0,145.0,140.0,145.0,145.0,135.0,100.0,135.0,135.0,145.0,140.0,100.0,140.0,140.0,140.0,135.0,140.0,130.0,145.0,145.0,135.0,130.0,140.0,145.0,100.0,145.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,100.0,135.0,75.0,145.0,60.0,145.0,inf,60.0,145.0,145.0,145.0,135.0,75.0,120.0,60.0,100.0,100.0,100.0,100.0,120.0,120.0,60.0,75.0,75.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t158,125.0,60.0,135.0,130.0,140.0,135.0,130.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,140.0,135.0,130.0,130.0,75.0,125.0,100.0,125.0,125.0,100.0,130.0,130.0,75.0,75.0,75.0,120.0,105.0,135.0,135.0,75.0,135.0,135.0,135.0,135.0,130.0,130.0,135.0,75.0,75.0,135.0,135.0,135.0,140.0,75.0,120.0,130.0,140.0,140.0,75.0,135.0,135.0,135.0,75.0,75.0,60.0,75.0,75.0,135.0,100.0,100.0,100.0,100.0,120.0,135.0,135.0,120.0,120.0,120.0,130.0,100.0,120.0,100.0,100.0,105.0,135.0,135.0,135.0,135.0,140.0,140.0,140.0,140.0,140.0,140.0,145.0,145.0,140.0,140.0,140.0,130.0,140.0,145.0,135.0,130.0,130.0,140.0,75.0,145.0,145.0,140.0,75.0,60.0,145.0,145.0,140.0,145.0,145.0,135.0,100.0,135.0,135.0,145.0,140.0,100.0,140.0,140.0,140.0,135.0,140.0,130.0,145.0,145.0,135.0,130.0,140.0,145.0,100.0,145.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,100.0,135.0,75.0,145.0,60.0,145.0,60.0,inf,145.0,145.0,145.0,135.0,75.0,120.0,60.0,100.0,100.0,100.0,100.0,120.0,120.0,60.0,75.0,75.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t159,110.0,145.0,80.0,105.0,75.0,80.0,105.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,75.0,80.0,105.0,105.0,125.0,110.0,120.0,110.0,110.0,120.0,105.0,105.0,145.0,145.0,125.0,100.0,120.0,80.0,80.0,125.0,80.0,80.0,80.0,80.0,105.0,105.0,80.0,145.0,145.0,80.0,80.0,80.0,75.0,145.0,100.0,100.0,75.0,75.0,145.0,80.0,80.0,80.0,145.0,125.0,145.0,145.0,145.0,80.0,115.0,115.0,115.0,115.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,115.0,100.0,120.0,145.0,120.0,80.0,80.0,80.0,80.0,75.0,75.0,75.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,75.0,105.0,75.0,60.0,100.0,105.0,105.0,75.0,125.0,60.0,60.0,75.0,125.0,145.0,60.0,60.0,75.0,60.0,60.0,100.0,120.0,80.0,80.0,60.0,75.0,120.0,75.0,75.0,75.0,80.0,75.0,105.0,60.0,60.0,80.0,105.0,75.0,60.0,120.0,60.0,145.0,145.0,125.0,145.0,145.0,125.0,125.0,145.0,100.0,125.0,60.0,145.0,60.0,145.0,145.0,inf,60.0,60.0,100.0,130.0,100.0,145.0,145.0,145.0,145.0,145.0,100.0,100.0,145.0,145.0,145.0,inf,inf,inf,89.64835337807301,102.85883219328251,114.38082381279666,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,99.63197041204901,108.22863142946042,inf,inf,inf,inf,inf,110.89053933327982,inf,inf,114.26944078489495,inf,inf,inf,271.1036601457782,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t160,110.0,145.0,80.0,105.0,75.0,80.0,105.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,75.0,80.0,105.0,105.0,125.0,110.0,120.0,110.0,110.0,120.0,105.0,105.0,145.0,145.0,125.0,100.0,120.0,80.0,80.0,125.0,80.0,80.0,80.0,80.0,105.0,105.0,80.0,145.0,145.0,80.0,80.0,80.0,75.0,145.0,100.0,100.0,75.0,75.0,145.0,80.0,80.0,80.0,145.0,125.0,145.0,145.0,145.0,80.0,115.0,115.0,115.0,115.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,115.0,100.0,120.0,145.0,120.0,80.0,80.0,80.0,80.0,75.0,75.0,75.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,75.0,105.0,75.0,60.0,100.0,105.0,105.0,75.0,125.0,60.0,60.0,75.0,125.0,145.0,60.0,60.0,75.0,60.0,60.0,100.0,120.0,80.0,80.0,60.0,75.0,120.0,75.0,75.0,75.0,80.0,75.0,105.0,60.0,60.0,80.0,105.0,75.0,60.0,120.0,60.0,145.0,145.0,125.0,145.0,145.0,125.0,125.0,145.0,100.0,125.0,60.0,145.0,60.0,145.0,145.0,60.0,inf,60.0,100.0,130.0,100.0,145.0,145.0,145.0,145.0,145.0,100.0,100.0,145.0,145.0,145.0,inf,inf,inf,61.852519919289996,89.9403342162301,89.3353754203365,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,77.58194675611915,80.20723882655034,inf,inf,inf,inf,inf,84.17087100976084,inf,inf,89.12203699207402,inf,inf,inf,254.87877485895854,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t161,110.0,145.0,80.0,105.0,75.0,80.0,105.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,75.0,80.0,105.0,105.0,125.0,110.0,120.0,110.0,110.0,120.0,105.0,105.0,145.0,145.0,125.0,100.0,120.0,80.0,80.0,125.0,80.0,80.0,80.0,80.0,105.0,105.0,80.0,145.0,145.0,80.0,80.0,80.0,75.0,145.0,100.0,100.0,75.0,75.0,145.0,80.0,80.0,80.0,145.0,125.0,145.0,145.0,145.0,80.0,115.0,115.0,115.0,115.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,115.0,100.0,120.0,145.0,120.0,80.0,80.0,80.0,80.0,75.0,75.0,75.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,75.0,105.0,75.0,60.0,100.0,105.0,105.0,75.0,125.0,60.0,60.0,75.0,125.0,145.0,60.0,60.0,75.0,60.0,60.0,100.0,120.0,80.0,80.0,60.0,75.0,120.0,75.0,75.0,75.0,80.0,75.0,105.0,60.0,60.0,80.0,105.0,75.0,60.0,120.0,60.0,145.0,145.0,125.0,145.0,145.0,125.0,125.0,145.0,100.0,125.0,60.0,145.0,60.0,145.0,145.0,60.0,60.0,inf,100.0,130.0,100.0,145.0,145.0,145.0,145.0,145.0,100.0,100.0,145.0,145.0,145.0,inf,inf,inf,102.04662622624406,142.73800205249788,151.9127935485135,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,137.71507360765156,144.09235457258887,inf,inf,inf,inf,inf,147.5605131460567,inf,inf,151.7570286968605,inf,inf,inf,310.8941348955427,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t162,85.0,135.0,95.0,75.0,100.0,95.0,75.0,60.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,100.0,95.0,75.0,75.0,120.0,85.0,100.0,85.0,85.0,100.0,75.0,75.0,135.0,135.0,120.0,115.0,95.0,95.0,95.0,120.0,95.0,95.0,95.0,95.0,75.0,75.0,95.0,135.0,135.0,95.0,95.0,95.0,100.0,135.0,115.0,80.0,100.0,100.0,135.0,95.0,95.0,95.0,135.0,120.0,135.0,135.0,135.0,95.0,120.0,120.0,120.0,120.0,75.0,95.0,95.0,75.0,75.0,115.0,80.0,120.0,75.0,100.0,110.0,95.0,95.0,95.0,95.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,60.0,75.0,75.0,100.0,120.0,100.0,100.0,100.0,120.0,135.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,95.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,75.0,100.0,100.0,95.0,75.0,100.0,100.0,100.0,100.0,135.0,135.0,120.0,135.0,135.0,120.0,120.0,110.0,60.0,120.0,100.0,135.0,100.0,135.0,135.0,100.0,100.0,100.0,inf,125.0,75.0,135.0,110.0,110.0,110.0,110.0,75.0,75.0,135.0,135.0,135.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,67.8337986458297,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t163,135.0,75.0,125.0,135.0,130.0,125.0,135.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,130.0,125.0,135.0,135.0,75.0,135.0,120.0,135.0,135.0,120.0,135.0,135.0,75.0,75.0,75.0,105.0,105.0,125.0,125.0,75.0,125.0,125.0,125.0,125.0,135.0,135.0,125.0,75.0,75.0,125.0,125.0,125.0,130.0,75.0,105.0,125.0,130.0,130.0,75.0,125.0,125.0,125.0,75.0,75.0,75.0,75.0,75.0,125.0,100.0,100.0,100.0,100.0,135.0,125.0,125.0,135.0,135.0,105.0,125.0,100.0,135.0,120.0,75.0,105.0,125.0,125.0,125.0,125.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,135.0,130.0,130.0,125.0,135.0,135.0,130.0,75.0,130.0,130.0,130.0,75.0,75.0,130.0,130.0,130.0,130.0,130.0,125.0,120.0,125.0,125.0,130.0,130.0,120.0,130.0,130.0,130.0,125.0,130.0,135.0,130.0,130.0,125.0,135.0,130.0,130.0,120.0,130.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,125.0,75.0,130.0,75.0,130.0,75.0,75.0,130.0,130.0,130.0,125.0,inf,135.0,75.0,75.0,75.0,75.0,75.0,135.0,135.0,75.0,75.0,75.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t164,75.0,120.0,95.0,75.0,100.0,95.0,75.0,75.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,100.0,95.0,75.0,75.0,125.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,125.0,125.0,125.0,115.0,110.0,95.0,95.0,125.0,95.0,95.0,95.0,95.0,75.0,75.0,95.0,125.0,125.0,95.0,95.0,95.0,100.0,125.0,115.0,80.0,100.0,100.0,125.0,95.0,95.0,95.0,125.0,125.0,120.0,125.0,125.0,95.0,120.0,120.0,120.0,120.0,60.0,95.0,95.0,60.0,60.0,115.0,80.0,120.0,60.0,75.0,110.0,110.0,95.0,95.0,95.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,75.0,75.0,75.0,100.0,125.0,100.0,100.0,100.0,125.0,120.0,100.0,100.0,100.0,100.0,100.0,75.0,75.0,95.0,95.0,100.0,100.0,75.0,100.0,100.0,100.0,95.0,100.0,75.0,100.0,100.0,95.0,75.0,100.0,100.0,75.0,100.0,125.0,125.0,125.0,120.0,120.0,125.0,125.0,110.0,75.0,125.0,100.0,120.0,100.0,120.0,120.0,100.0,100.0,100.0,75.0,135.0,inf,120.0,110.0,110.0,110.0,110.0,60.0,60.0,120.0,125.0,125.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t165,125.0,60.0,135.0,130.0,140.0,135.0,130.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,140.0,135.0,130.0,130.0,75.0,125.0,100.0,125.0,125.0,100.0,130.0,130.0,75.0,75.0,75.0,120.0,105.0,135.0,135.0,75.0,135.0,135.0,135.0,135.0,130.0,130.0,135.0,75.0,75.0,135.0,135.0,135.0,140.0,75.0,120.0,130.0,140.0,140.0,75.0,135.0,135.0,135.0,75.0,75.0,60.0,75.0,75.0,135.0,100.0,100.0,100.0,100.0,120.0,135.0,135.0,120.0,120.0,120.0,130.0,100.0,120.0,100.0,100.0,105.0,135.0,135.0,135.0,135.0,140.0,140.0,140.0,140.0,140.0,140.0,145.0,145.0,140.0,140.0,140.0,130.0,140.0,145.0,135.0,130.0,130.0,140.0,75.0,145.0,145.0,140.0,75.0,60.0,145.0,145.0,140.0,145.0,145.0,135.0,100.0,135.0,135.0,145.0,140.0,100.0,140.0,140.0,140.0,135.0,140.0,130.0,145.0,145.0,135.0,130.0,140.0,145.0,100.0,145.0,75.0,75.0,75.0,60.0,60.0,75.0,75.0,100.0,135.0,75.0,145.0,60.0,145.0,60.0,60.0,145.0,145.0,145.0,135.0,75.0,120.0,inf,100.0,100.0,100.0,100.0,120.0,120.0,60.0,75.0,75.0,228.98371760000023,inf,281.78533498829484,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,204.62579745196402,164.3605898190701,147.37630265314658,96.9901076761776,inf,inf,inf,inf,inf,inf,inf,inf,inf,168.15953540297437,inf,inf,175.6317319877378,inf,105.85586061259932,279.3758425563925,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
t166,125.0,100.0,130.0,125.0,140.0,130.0,125.0,110.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,140.0,130.0,125.0,125.0,100.0,125.0,115.0,125.0,125.0,115.0,125.0,125.0,100.0,100.0,100.0,110.0,110.0,130.0,130.0,100.0,130.0,130.0,130.0,130.0,125.0,125.0,130.0,100.0,100.0,130.0,130.0,130.0,140.0,100.0,110.0,125.0,140.0,140.0,100.0,130.0,130.0,130.0,100.0,100.0,100.0,100.0,100.0,130.0,110.0,110.0,110.0,110.0,110.0,130.0,130.0,110.0,110.0,110.0,125.0,110.0,110.0,115.0,60.0,110.0,130.0,130.0,130.0,130.0,140.0,140.0,140.0,140.0,140.0,140.0,145.0,145.0,140.0,140.0,140.0,125.0,140.0,145.0,110.0,125.0,125.0,140.0,100.0,145.0,145.0,140.0,100.0,100.0,145.0,145.0,140.0,145.0,145.0,110.0,115.0,130.0,130.0,145.0,140.0,115.0,140.0,140.0,140.0,130.0,140.0,125.0,145.0,145.0,130.0,125.0,140.0,145.0,115.0,145.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,110.0,100.0,145.0,100.0,145.0,100.0,100.0,145.0,145.0,145.0,110.0,75.0,110.0,100.0,inf,60.0,60.0,60.0,110.0,110.0,100.0,100.0,100.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,
